"CARLOS E ELIANE LTDA ME(00007)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CARLAS SOUZA PORTO"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - FGTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Grupo.................:","","","","","","","","","","","","","","","","","","","","","","","","Código DV...............................:","","","","","","","","","","","","","","","","","","","","","","","","","","Contato.................:","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Banco FGTS......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência .............:","","","","","",""," - ","","","","","","","","","","","","","","","","","","","","","Conta FGTS..........:","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Cent.........:","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cidade.....................................:","","","","","","","","","","","","","","","","","","","","","","","","","","UF.........................:","","","","","","","","","","","","","","","","","","","","","","",""
"","","Domicílio...........:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","Cód. Centralização..................:","","","","","","","","","","","","","","","0","","","","","","","","","","","","","Categoria .............:","","","","","","","","","","","","","","","","","","","","",""
"","","Banco GFIP.......:","","","","",""," - ","","","","","","","","","","","","","","","","","","Agência GFIP..........................:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," - ","","","","","","","","","","","","","Conta GFIP..........:","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cod. Rec. SEFIP:","","","","","","","","","","","","","","","","","","","","","","","","Cod. Município GFIP...............:","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - GRCS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Sindicato....:","","","","","","","","","","","","","","","","","","","","","","Nome :","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Estabelecimento :","","","","","","1","","","","","","","","","","","","","","","","Total Estabelecimento :","","","","","","","","","","","","","","","","","","","","","","","","","Ano Última Contrib. Sindical :","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - CAGED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Primeira Declaração :","","","","","","","","","","Não","","","","","","","","","Mudança :","","","1","","","","","","","","","","","","","","","Encerramento :","","","","","","","2","","","","","","","","","","","","","","","CBA :","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - RAIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Cód. Mun..................:","","","","","","","","","","","","3300209","","","","","","","","","Mês da data base.:","","","","","","5","","","","","CNAE................:","","","","","","","","","","6190601","","","","","","","","","","","","","Nat. Jur. ..:","","","","","2062","","","","","","","","","","","","",""
"","","Participante do PAT:","","","","","","","","","","NÃO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - PIS / IR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Tipo apuração.:","","","","","Centralizado","","","","","","","","","","","","","","","Empresa Centralizadora.:","","","","","","","","SILVEIRA E SOUZA COMERCIO E INSTALACOES DE ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Apura PIS....:","","","","","","","","","","Sim","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dados - Sindicato(s)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Código.:","","003","","","","","","","","","","","","","Nome :","","","CEES-CONTA ESPECIAL EMPREGO SALARIO","","","","","","","","","","","","","","","","","","","","","","","","","","","","Estab.:","","","","","","","","","","","","","","","","","","","","","","","PRINCIPAL","","","",""
